"CONNEH, Sekou Damate (PRODEM) ","","","",3 ,"DOKIE, Josephus Saye (LP) ","",21 ,"ROGERS, James Mentor (LP) ","","","","","",49
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",22 ,"SAYWAHN, Stanely Bueh (CDC) ","","","","","",23
"FARHAT, David M. (FDP) ","","","",1 ,"JOHNSON, Prince Yormie (Ind) ","",27 ,"WILES, Michael M. (NDPL) ","","","","","",17
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"KOAH, Evans Vaye (Ind) ","",21 ,"ZARLEE, David N. (NPP) ","","","","","",20
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",9 ,"KROMAH, Ansumana Fassu (UDA) ","",23 ,"ZAYEE, SR., Moses B. (COTOL) ","","","","","",11
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",20 ,"",Valid Votes: ,"","","","",160
"KIEH, JR., George Klay (NDM) ","","","",2 ,"LUO, Harrison Dologbean (NPP) ","",17 ,"",Invalid Votes: ,"","","","",5
"KORTO, Joseph D. Z. (LERP) ","","","",2 ,"MANTEIN, Nyah  (UP) ","",25 ,"",Total Votes: ,"","","","",165
"KPOTO, Robert Momo (ULD) ","","","",2 ,"MYERS, Prince B. (NPP) ","",25,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",2 ,"NOAH, Mac Sonkarley (LP) ","",29,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",3 ,"SENNEH, Peter S. T. (NDPL) ","",9,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WUOR, Emma Kou (COTOL) ","",18,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",14,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",1 ,"",Valid Votes: ,314,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Invalid Ballots: ,1,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",2 ,"",Valid Votes + Invalid Ballots: ,315,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",3,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",6,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",100,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",163,"","","","","","","","","",""
"",Invalid Votes: ,"","",3,"","","","","","","","","",""
"",Total Votes: ,"","",166,"","","","","","","","","",""
Precinct: 33059 ,Polling Place: ,1 ,"","","","","",Total: 155 ,Age 18-27: 34.8% ,Age 48-57: ,"","",12.9%,""
"Wright Tow n Palava Hut, Wright Tow n, Nimba ","","","","","","","",Males: 51.0% Females: 49.0% ,Age 28-37: 16.8% Age 38-47: 17.4% ,Age 58-67: Age 68+: ,"","",7.1%11.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 7","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",13 ,"BARTUAH, Benedict Zuah (UDA) ","",11 ,"GAYE, Edwin Power (Ind) ","","","","","",32
"BRUMSKINE, Charles Walker (LP) ","","","",28 ,"DOGOLEA, Mary Siaway (RULP) ","",21 ,"GRUPEE, Melvis Mentee (APD) ","","","","","",6
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"DOKIE, Josephus Saye (LP) ","",21 ,"ROGERS, James Mentor (LP) ","","","","","",24
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",10 ,"SAYWAHN, Stanely Bueh (CDC) ","","","","","",3
"FARHAT, David M. (FDP) ","","","",1 ,"JOHNSON, Prince Yormie (Ind) ","",9 ,"WILES, Michael M. (NDPL) ","","","","","",0
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"KOAH, Evans Vaye (Ind) ","",10 ,"ZARLEE, David N. (NPP) ","","","","","",3
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",10 ,"KROMAH, Ansumana Fassu (UDA) ","",5 ,"ZAYEE, SR., Moses B. (COTOL) ","","","","","",2
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",7 ,"",Valid Votes: ,"","","","",70
"KIEH, JR., George Klay (NDM) ","","","",1 ,"LUO, Harrison Dologbean (NPP) ","",3 ,"",Invalid Votes: ,"","","","",18
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"MANTEIN, Nyah  (UP) ","",6 ,"",Total Votes: ,"","","","",88
"KPOTO, Robert Momo (ULD) ","","","",1 ,"MYERS, Prince B. (NPP) ","",6,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"NOAH, Mac Sonkarley (LP) ","",14,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"SENNEH, Peter S. T. (NDPL) ","",2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WUOR, Emma Kou (COTOL) ","",6,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",6,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",1 ,"",Valid Votes: ,137,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Invalid Ballots: ,8,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,145,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",16,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",78,"","","","","","","","","",""
"",Invalid Votes: ,"","",11,"","","","","","","","","",""
"",Total Votes: ,"","",89,"","","","","","","","","",""
Precinct: 33060 ,Polling Place: ,1 ,"","","","","",Total: 498 ,Age 18-27: 38.0% ,Age 48-57: ,"","",8.0%,""
"Mehnla Tow n Palava Hut, Mehnla Tow n, Nimba ","","","","","","","",Males: 49.0% Females: 51.0% ,Age 28-37: 23.5% Age 38-47: 14.5% ,Age 58-67: Age 68+: ,"","",5.6%10.4%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 5","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"BARTUAH, Benedict Zuah (UDA) ","",1 ,"FLINDOR, Jackson Saye (CDC) ","","","","","",16
"BRUMSKINE, Charles Walker (LP) ","","","",165 ,"DOGOLEA, Mary Siaway (RULP) ","",0 ,"JABATEH, Madenyen Nouh (UP) ","","","","","",23
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"DOKIE, Josephus Saye (LP) ","",59 ,"JACOBS, David Logbae (NDPL) ","","","","","",219
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",77 ,"JOHNSON, David Madean (COTOL) ","","","","","",136
"FARHAT, David M. (FDP) ","","","",0 ,"JOHNSON, Prince Yormie (Ind) ","",61 ,"MEHNPAINE, S. Reginald Zunleh (NPP) ","","","","","",17
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"KOAH, Evans Vaye (Ind) ","",325 ,"YOUNQUOI, Larry Payetozay (LP) ","","","","","",2
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",17 ,"KROMAH, Ansumana Fassu (UDA) ","",1 ,"",Valid Votes: ,"","","","",413
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",32 ,"",Invalid Votes: ,"","","","",0
"KIEH, JR., George Klay (NDM) ","","","",1 ,"LUO, Harrison Dologbean (NPP) ","",69 ,"",Total Votes: ,"","","","",413
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"MANTEIN, Nyah  (UP) ","",115,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"MYERS, Prince B. (NPP) ","",2,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"NOAH, Mac Sonkarley (LP) ","",1,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",17 ,"SENNEH, Peter S. T. (NDPL) ","",1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"WUOR, Emma Kou (COTOL) ","",7,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"YUAN, SR., Harry Targehn (UP) ","",1,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",129 ,"",Valid Votes: ,752,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",35 ,"",Invalid Ballots: ,1,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",3 ,"",Valid Votes + Invalid Ballots: ,753,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",6,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",34,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",410,"","","","","","","","","",""
"",Invalid Votes: ,"","",4,"","","","","","","","","",""
"",Total Votes: ,"","",414,"","","","","","","","","",""
Precinct: 33060 ,Polling Place: ,2 ,"","","","","",Total: 492 ,Age 18-27: 32.5% ,Age 48-57: ,"","",9.8%,""
"Mehnla Tow n Palava Hut, Mehnla Tow n, Nimba ","","","","","","","",Males: 45.5% Females: 54.5% ,Age 28-37: 23.2% Age 38-47: 17.1% ,Age 58-67: Age 68+: ,"","",7.7%9.8%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 5","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"BARTUAH, Benedict Zuah (UDA) ","",1 ,"FLINDOR, Jackson Saye (CDC) ","","","","","",10
"BRUMSKINE, Charles Walker (LP) ","","","",63 ,"DOGOLEA, Mary Siaway (RULP) ","",4 ,"JABATEH, Madenyen Nouh (UP) ","","","","","",1
"CONNEH, Sekou Damate (PRODEM) ","","","",3 ,"DOKIE, Josephus Saye (LP) ","",38 ,"JACOBS, David Logbae (NDPL) ","","","","","",186
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",72 ,"JOHNSON, David Madean (COTOL) ","","","","","",170
"FARHAT, David M. (FDP) ","","","",1 ,"JOHNSON, Prince Yormie (Ind) ","",56 ,"MEHNPAINE, S. Reginald Zunleh (NPP) ","","","","","",14
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"KOAH, Evans Vaye (Ind) ","",258 ,"YOUNQUOI, Larry Payetozay (LP) ","","","","","",6
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",21 ,"KROMAH, Ansumana Fassu (UDA) ","",9 ,"",Valid Votes: ,"","","","",387
"KIADII, George Momodu (NATVIPOL) ","","","",3 ,"KRUAH, SR., Cooper W. (APD) ","",31 ,"",Invalid Votes: ,"","","","",11
"KIEH, JR., George Klay (NDM) ","","","",1 ,"LUO, Harrison Dologbean (NPP) ","",52 ,"",Total Votes: ,"","","","",398
"KORTO, Joseph D. Z. (LERP) ","","","",6 ,"MANTEIN, Nyah  (UP) ","",67,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"MYERS, Prince B. (NPP) ","",5,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",3 ,"NOAH, Mac Sonkarley (LP) ","",4,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",15 ,"SENNEH, Peter S. T. (NDPL) ","",0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",2 ,"WUOR, Emma Kou (COTOL) ","",12,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",2 ,"YUAN, SR., Harry Targehn (UP) ","",1,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",169 ,"",Valid Votes: ,610,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",43 ,"",Invalid Ballots: ,10,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",4 ,"",Valid Votes + Invalid Ballots: ,620,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",4,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",40,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",381,"","","","","","","","","",""
"",Invalid Votes: ,"","",16,"","","","","","","","","",""
"",Total Votes: ,"","",397,"","","","","","","","","",""
Precinct: 33061 ,Polling Place: ,1 ,"","","","",Total: 396 ,Age 18-27: 45.2% ,Age 48-57: ,"","",7.6%,""
"Garnw ee Tow n Palava Hut, Garnw ee Tow n, Nimba ","","","","","","",Males: 49.0% Females: 51.0% ,Age 28-37: 21.2% Age 38-47: 12.9% ,Age 58-67: Age 68+: ,"","",5.1%8.1%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Nimba ,"","","Nimba, Electoral District 5","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",4 ,"BARTUAH, Benedict Zuah (UDA) ","",4 ,"FLINDOR, Jackson Saye (CDC) ","","","","","",14
"BRUMSKINE, Charles Walker (LP) ","","",63 ,"DOGOLEA, Mary Siaway (RULP) ","",5 ,"JABATEH, Madenyen Nouh (UP) ","","","","","",7
"CONNEH, Sekou Damate (PRODEM) ","","",4 ,"DOKIE, Josephus Saye (LP) ","",8 ,"JACOBS, David Logbae (NDPL) ","","","","","",79
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",38 ,"JOHNSON, David Madean (COTOL) ","","","","","",80
"FARHAT, David M. (FDP) ","","",1 ,"JOHNSON, Prince Yormie (Ind) ","",21 ,"MEHNPAINE, S. Reginald Zunleh (NPP) ","","","","","",39
"JALLAH, Armah Zolu (NPL) ","","",0 ,"KOAH, Evans Vaye (Ind) ","",179 ,"YOUNQUOI, Larry Payetozay (LP) ","","","","","",24
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",15 ,"KROMAH, Ansumana Fassu (UDA) ","",6 ,"",Valid Votes: ,"","","","",243
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"KRUAH, SR., Cooper W. (APD) ","",103 ,"",Invalid Votes: ,"","","","",9
"KIEH, JR., George Klay (NDM) ","","",3 ,"LUO, Harrison Dologbean (NPP) ","",21 ,"",Total Votes: ,"","","","",252
"KORTO, Joseph D. Z. (LERP) ","","",2 ,"MANTEIN, Nyah  (UP) ","",34,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","",1 ,"MYERS, Prince B. (NPP) ","",4,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"NOAH, Mac Sonkarley (LP) ","",5,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",17 ,"SENNEH, Peter S. T. (NDPL) ","",0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",2 ,"WUOR, Emma Kou (COTOL) ","",2,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",3 ,"YUAN, SR., Harry Targehn (UP) ","",5,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",33 ,"",Valid Votes: ,435,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",16 ,"",Invalid Ballots: ,9,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0 ,"",Valid Votes + Invalid Ballots: ,444,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",10,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",5,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",63,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",2,"","","","","","","","","",""
"",Valid Votes: ,"",245,"","","","","","","","","",""
"",Invalid Votes: ,"",8,"","","","","","","","","",""
"",Total Votes: ,"",253,"","","","","","","","","",""
Precinct: 33061 ,Polling Place: ,2 ,"","","","",Total: 393 ,Age 18-27: 39.9% ,Age 48-57: ,"","",9.9%,""
"Garnw ee Tow n Palava Hut, Garnw ee Tow n, Nimba ","","","","","","",Males: 52.2% Females: 47.8% ,Age 28-37: 21.6% Age 38-47: 15.0% ,Age 58-67: Age 68+: ,"","",4.8%8.7%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Nimba ,"","","Nimba, Electoral District 5","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",2 ,"BARTUAH, Benedict Zuah (UDA) ","",2 ,"FLINDOR, Jackson Saye (CDC) ","","","","","",8
"BRUMSKINE, Charles Walker (LP) ","","",66 ,"DOGOLEA, Mary Siaway (RULP) ","",1 ,"JABATEH, Madenyen Nouh (UP) ","","","","","",6
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"DOKIE, Josephus Saye (LP) ","",9 ,"JACOBS, David Logbae (NDPL) ","","","","","",73
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",22 ,"JOHNSON, David Madean (COTOL) ","","","","","",92
"FARHAT, David M. (FDP) ","","",2 ,"JOHNSON, Prince Yormie (Ind) ","",27 ,"MEHNPAINE, S. Reginald Zunleh (NPP) ","","","","","",36
"JALLAH, Armah Zolu (NPL) ","","",2 ,"KOAH, Evans Vaye (Ind) ","",189 ,"YOUNQUOI, Larry Payetozay (LP) ","","","","","",13
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",9 ,"KROMAH, Ansumana Fassu (UDA) ","",6 ,"",Valid Votes: ,"","","","",228
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"KRUAH, SR., Cooper W. (APD) ","",80 ,"",Invalid Votes: ,"","","","",24
"KIEH, JR., George Klay (NDM) ","","",0 ,"LUO, Harrison Dologbean (NPP) ","",17 ,"",Total Votes: ,"","","","",252
"KORTO, Joseph D. Z. (LERP) ","","",4 ,"MANTEIN, Nyah  (UP) ","",18,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","",0 ,"MYERS, Prince B. (NPP) ","",6,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"NOAH, Mac Sonkarley (LP) ","",0,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",13 ,"SENNEH, Peter S. T. (NDPL) ","",1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",1 ,"WUOR, Emma Kou (COTOL) ","",2,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",1 ,"YUAN, SR., Harry Targehn (UP) ","",0,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",32 ,"",Valid Votes: ,380,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",17 ,"",Invalid Ballots: ,4,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0 ,"",Valid Votes + Invalid Ballots: ,384,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",12,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",68,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",231,"","","","","","","","","",""
"",Invalid Votes: ,"",21,"","","","","","","","","",""
"",Total Votes: ,"",252,"","","","","","","","","",""
Precinct: 33062 ,Polling Place: ,1 ,"","","","",Total: 468 ,Age 18-27: 32.9% ,Age 48-57: ,"","",8.8%,""
"Ghelyee Zorpea Palava Hut, Gleh Zorpea, Nimba ","","","","","","",Males: 43.6% Females: 56.4% ,Age 28-37: 26.5% Age 38-47: 17.5% ,Age 58-67: Age 68+: ,"","",7.7%6.6%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Nimba ,"","","Nimba, Electoral District 5","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",0 ,"BARTUAH, Benedict Zuah (UDA) ","",0 ,"FLINDOR, Jackson Saye (CDC) ","","","","","",11
"BRUMSKINE, Charles Walker (LP) ","","",11 ,"DOGOLEA, Mary Siaway (RULP) ","",3 ,"JABATEH, Madenyen Nouh (UP) ","","","","","",16
"CONNEH, Sekou Damate (PRODEM) ","","",1 ,"DOKIE, Josephus Saye (LP) ","",5 ,"JACOBS, David Logbae (NDPL) ","","","","","",65
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",8 ,"JOHNSON, David Madean (COTOL) ","","","","","",50
"FARHAT, David M. (FDP) ","","",2 ,"JOHNSON, Prince Yormie (Ind) ","",35 ,"MEHNPAINE, S. Reginald Zunleh (NPP) ","","","","","",210
"JALLAH, Armah Zolu (NPL) ","","",1 ,"KOAH, Evans Vaye (Ind) ","",193 ,"YOUNQUOI, Larry Payetozay (LP) ","","","","","",4
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",34 ,"KROMAH, Ansumana Fassu (UDA) ","",9 ,"",Valid Votes: ,"","","","",356
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",198 ,"",Invalid Votes: ,"","","","",8
"KIEH, JR., George Klay (NDM) ","","",2 ,"LUO, Harrison Dologbean (NPP) ","",88 ,"",Total Votes: ,"","","","",364
"KORTO, Joseph D. Z. (LERP) ","","",2 ,"MANTEIN, Nyah  (UP) ","",100,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","",0 ,"MYERS, Prince B. (NPP) ","",34,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",3 ,"NOAH, Mac Sonkarley (LP) ","",3,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",167 ,"SENNEH, Peter S. T. (NDPL) ","",1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",20 ,"WUOR, Emma Kou (COTOL) ","",4,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",1,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",68 ,"",Valid Votes: ,682,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",22 ,"",Invalid Ballots: ,5,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",2 ,"",Valid Votes + Invalid Ballots: ,687,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",2,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",4,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",14,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",355,"","","","","","","","","",""
"",Invalid Votes: ,"",10,"","","","","","","","","",""
"",Total Votes: ,"",365,"","","","","","","","","",""
Precinct: 33062 ,Polling Place: ,2 ,"","","","",Total: 476 ,Age 18-27: 32.8% ,Age 48-57: ,"","",10.7%,""
"Ghelyee Zorpea Palava Hut, Gleh Zorpea, Nimba ","","","","","","",Males: 42.6% Females: 57.4% ,Age 28-37: 24.8% Age 38-47: 16.4% ,Age 58-67: Age 68+: ,"","",8.6%6.7%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Nimba ,"","","Nimba, Electoral District 5","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",2 ,"BARTUAH, Benedict Zuah (UDA) ","",3 ,"FLINDOR, Jackson Saye (CDC) ","","","","","",8
"BRUMSKINE, Charles Walker (LP) ","","",17 ,"DOGOLEA, Mary Siaway (RULP) ","",2 ,"JABATEH, Madenyen Nouh (UP) ","","","","","",3
"CONNEH, Sekou Damate (PRODEM) ","","",1 ,"DOKIE, Josephus Saye (LP) ","",5 ,"JACOBS, David Logbae (NDPL) ","","","","","",54
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",22 ,"JOHNSON, David Madean (COTOL) ","","","","","",137
"FARHAT, David M. (FDP) ","","",3 ,"JOHNSON, Prince Yormie (Ind) ","",35 ,"MEHNPAINE, S. Reginald Zunleh (NPP) ","","","","","",140
