"CONNEH, Sekou Damate (PRODEM) ",,,,1,"BREWER, JR., Robert Alexandeer (NDPL) ",20,,"CHAMBERS, Bhofal  (UP) ",,,,,,49
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"CLARK, Wilfred Ernest (COTOL) ",16,,"JOHNSON, Nathaniel Namuh (CDC) ",,,,,,28
"FARHAT, David M. (FDP) ",,,,0,"CLARK-WAH, Theodosia Minikon (APD) ",20,,"WILSON, Nathaniel C. (NDPL) ",,,,,,40
"JALLAH, Armah Zolu (NPL) ",,,,1,"COX, SR., James Lamark (LP) ",17,,"WILSON, Samuel S. T. (COTOL) ",,,,,,12
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,36,"FOLEE, Eric Deiojue Kitue (CDC) ",34,,,"Valid Votes: ",,,,,195
"KIADII, George Momodu (NATVIPOL) ",,,,0,"GOE, Mason Chumue (APD) ",28,,,"Invalid Votes: ",,,,,11
"KIEH, JR., George Klay (NDM) ",,,,0,"HUTCHINS, Alexander Mcknight (RULP) ",9,,,"Total Votes: ",,,,,206
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",18,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",30,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"NEUFVILLE, E. Danny (CDC) ",41,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"RAGLAND, Willie Dalleh (COTOL) ",12,,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"TOOMEY, J. Kla (NPP) ",5,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"Valid Votes: ",363,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,11,"Invalid Ballots: ",11,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,"Valid Votes + Invalid Ballots: ",374,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,1,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,45,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,84,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,4,,,,,,,,,,
,"Valid Votes: ",,,193,,,,,,,,,,
,"Invalid Votes: ",,,13,,,,,,,,,,
,"Total Votes: ",,,206,,,,,,,,,,
"Precinct: 27044 ","Polling Place: ",1,,,,,,"Total: 401 ","Age 18-27: 35.9% ","Age 48-57: ",,,"14.7%",
"Gedetarbo, Gedetarbo Tow n, Maryland ",,,,,,,,"Males: 52.1% Females: 47.9% ","Age 28-37: 16.7% Age 38-47: 19.0% ","Age 58-67: Age 68+: ",,,"9.0%4.7%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,0,"BALLOUT, JR., John Akel (UP) ",,69,"BROWN, Wilmont Yeabay (FAPL) ",,,,,,37
"BRUMSKINE, Charles Walker (LP) ",,,,5,"BEDELL, Anthony S. Wloflo (NDPL) ",,43,"CARR, SR., Abraham Tye (LP) ",,,,,,29
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"BREWER, JR., Robert Alexandeer (NDPL) ",,19,"CHAMBERS, Bhofal  (UP) ",,,,,,70
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"CLARK, Wilfred Ernest (COTOL) ",,36,"JOHNSON, Nathaniel Namuh (CDC) ",,,,,,68
"FARHAT, David M. (FDP) ",,,,2,"CLARK-WAH, Theodosia Minikon (APD) ",,14,"WILSON, Nathaniel C. (NDPL) ",,,,,,58
"JALLAH, Armah Zolu (NPL) ",,,,1,"COX, SR., James Lamark (LP) ",,61,"WILSON, Samuel S. T. (COTOL) ",,,,,,12
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,11,"FOLEE, Eric Deiojue Kitue (CDC) ",,64,,"Valid Votes: ",,,,,274
"KIADII, George Momodu (NATVIPOL) ",,,,0,"GOE, Mason Chumue (APD) ",,22,,"Invalid Votes: ",,,,,22
"KIEH, JR., George Klay (NDM) ",,,,2,"HUTCHINS, Alexander Mcknight (RULP) ",,14,,"Total Votes: ",,,,,296
"KORTO, Joseph D. Z. (LERP) ",,,,1,"JEFFY, Paul R. (LP) ",,19,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,37,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"NEUFVILLE, E. Danny (CDC) ",,72,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,4,"RAGLAND, Willie Dalleh (COTOL) ",,18,,,,,,,
"MORLU, John Sembe (UDA) ",,,,1,"TOOMEY, J. Kla (NPP) ",,4,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",492,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,25,,"Invalid Ballots: ",20,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",512,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,3,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,9,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,66,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,144,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,3,,,,,,,,,,
,"Valid Votes: ",,,277,,,,,,,,,,
,"Invalid Votes: ",,,19,,,,,,,,,,
,"Total Votes: ",,,296,,,,,,,,,,
"Precinct: 27044 ","Polling Place: ",2,,,,,,"Total: 385 ","Age 18-27: 44.2% ","Age 48-57: ",,,"10.1%",
"Gedetarbo, Gedetarbo Tow n, Maryland ",,,,,,,,"Males: 56.4% Females: 43.6% ","Age 28-37: 16.1% Age 38-47: 16.9% ","Age 58-67: Age 68+: ",,,"7.5%5.2%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,2,"BALLOUT, JR., John Akel (UP) ",,55,"BROWN, Wilmont Yeabay (FAPL) ",,,,,,52
"BRUMSKINE, Charles Walker (LP) ",,,,8,"BEDELL, Anthony S. Wloflo (NDPL) ",,48,"CARR, SR., Abraham Tye (LP) ",,,,,,41
"CONNEH, Sekou Damate (PRODEM) ",,,,5,"BREWER, JR., Robert Alexandeer (NDPL) ",,25,"CHAMBERS, Bhofal  (UP) ",,,,,,47
"DIVINE, SR., Samuel Raymond (Ind) ",,,,2,"CLARK, Wilfred Ernest (COTOL) ",,38,"JOHNSON, Nathaniel Namuh (CDC) ",,,,,,65
"FARHAT, David M. (FDP) ",,,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,25,"WILSON, Nathaniel C. (NDPL) ",,,,,,58
"JALLAH, Armah Zolu (NPL) ",,,,0,"COX, SR., James Lamark (LP) ",,36,"WILSON, Samuel S. T. (COTOL) ",,,,,,16
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,12,"FOLEE, Eric Deiojue Kitue (CDC) ",,54,,"Valid Votes: ",,,,,279
"KIADII, George Momodu (NATVIPOL) ",,,,2,"GOE, Mason Chumue (APD) ",,36,,"Invalid Votes: ",,,,,6
"KIEH, JR., George Klay (NDM) ",,,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,14,,"Total Votes: ",,,,,285
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",,23,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,24,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,3,"NEUFVILLE, E. Danny (CDC) ",,77,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,2,"RAGLAND, Willie Dalleh (COTOL) ",,24,,,,,,,
"MORLU, John Sembe (UDA) ",,,,3,"TOOMEY, J. Kla (NPP) ",,15,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,"Valid Votes: ",494,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,17,,"Invalid Ballots: ",0,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,2,,"Valid Votes + Invalid Ballots: ",494,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,4,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,3,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,60,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,150,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,3,,,,,,,,,,
,"Valid Votes: ",,,279,,,,,,,,,,
,"Invalid Votes: ",,,7,,,,,,,,,,
,"Total Votes: ",,,286,,,,,,,,,,
"Precinct: 27045 ","Polling Place: ",1,,,,,"Total: 460 ","Age 18-27: 37.4% ","Age 48-57: ",,,"10.0%",,
"CRC Elementary School, CRC Rubber Plantation, Maryland ",,,,,,,"Males: 42.4% Females: 57.6% ","Age 28-37: 23.9% Age 38-47: 16.3% ","Age 58-67: Age 68+: ",,,"9.3%3.0%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 2",,,,,,,
"Candidate ",,,"Votes ","Candidate ","Votes ",,"Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,5,"BALLOUT, JR., John Akel (UP) ",90,,"BROWN, Wilmont Yeabay (FAPL) ",,,,,,58,
"BRUMSKINE, Charles Walker (LP) ",,,21,"BEDELL, Anthony S. Wloflo (NDPL) ",67,,"CARR, SR., Abraham Tye (LP) ",,,,,,30,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"BREWER, JR., Robert Alexandeer (NDPL) ",21,,"CHAMBERS, Bhofal  (UP) ",,,,,,91,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"CLARK, Wilfred Ernest (COTOL) ",39,,"JOHNSON, Nathaniel Namuh (CDC) ",,,,,,49,
"FARHAT, David M. (FDP) ",,,1,"CLARK-WAH, Theodosia Minikon (APD) ",15,,"WILSON, Nathaniel C. (NDPL) ",,,,,,45,
"JALLAH, Armah Zolu (NPL) ",,,1,"COX, SR., James Lamark (LP) ",34,,"WILSON, Samuel S. T. (COTOL) ",,,,,,24,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,37,"FOLEE, Eric Deiojue Kitue (CDC) ",50,,,"Valid Votes: ",,,,,297,
"KIADII, George Momodu (NATVIPOL) ",,,0,"GOE, Mason Chumue (APD) ",42,,,"Invalid Votes: ",,,,,25,
"KIEH, JR., George Klay (NDM) ",,,0,"HUTCHINS, Alexander Mcknight (RULP) ",9,,,"Total Votes: ",,,,,322,
"KORTO, Joseph D. Z. (LERP) ",,,0,"JEFFY, Paul R. (LP) ",32,,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,"MUSU-SCOTT, Gloria Maya (UP) ",27,,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,1,"NEUFVILLE, E. Danny (CDC) ",63,,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,2,"RAGLAND, Willie Dalleh (COTOL) ",23,,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"TOOMEY, J. Kla (NPP) ",6,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,"Valid Votes: ",518,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,18,"Invalid Ballots: ",14,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,1,"Valid Votes + Invalid Ballots: ",532,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,6,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,51,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,157,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,4,,,,,,,,,,,
,"Valid Votes: ",,306,,,,,,,,,,,
,"Invalid Votes: ",,16,,,,,,,,,,,
,"Total Votes: ",,322,,,,,,,,,,,
"Precinct: 27046 ","Polling Place: ",1,,,,,,"Total: 340 ","Age 18-27: 32.1% ","Age 48-57: ",,,"12.6%",
"Nemeke Tow n Hall, Nemeke, Maryland ",,,,,,,,"Males: 47.1% Females: 52.9% ","Age 28-37: 25.0% Age 38-47: 17.6% ","Age 58-67: Age 68+: ",,,"7.4%5.3%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"BALLOUT, JR., John Akel (UP) ",,32,"BROWN, Wilmont Yeabay (FAPL) ",,,,,,40
"BRUMSKINE, Charles Walker (LP) ",,,,3,"BEDELL, Anthony S. Wloflo (NDPL) ",,69,"CARR, SR., Abraham Tye (LP) ",,,,,,27
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"BREWER, JR., Robert Alexandeer (NDPL) ",,66,"CHAMBERS, Bhofal  (UP) ",,,,,,50
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"CLARK, Wilfred Ernest (COTOL) ",,10,"JOHNSON, Nathaniel Namuh (CDC) ",,,,,,82
"FARHAT, David M. (FDP) ",,,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,12,"WILSON, Nathaniel C. (NDPL) ",,,,,,45
"JALLAH, Armah Zolu (NPL) ",,,,1,"COX, SR., James Lamark (LP) ",,14,"WILSON, Samuel S. T. (COTOL) ",,,,,,7
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,3,"FOLEE, Eric Deiojue Kitue (CDC) ",,84,,"Valid Votes: ",,,,,251
"KIADII, George Momodu (NATVIPOL) ",,,,0,"GOE, Mason Chumue (APD) ",,35,,"Invalid Votes: ",,,,,8
"KIEH, JR., George Klay (NDM) ",,,,2,"HUTCHINS, Alexander Mcknight (RULP) ",,9,,"Total Votes: ",,,,,259
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",,9,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,14,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"NEUFVILLE, E. Danny (CDC) ",,101,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"RAGLAND, Willie Dalleh (COTOL) ",,25,,,,,,,
"MORLU, John Sembe (UDA) ",,,,1,"TOOMEY, J. Kla (NPP) ",,7,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",487,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,3,,"Invalid Ballots: ",2,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",489,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,1,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,82,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,154,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,256,,,,,,,,,,
,"Invalid Votes: ",,,5,,,,,,,,,,
,"Total Votes: ",,,261,,,,,,,,,,
"Precinct: 27047 ","Polling Place: ",1,,,,,,"Total: 360 ","Age 18-27: 38.6% ","Age 48-57: ",,,"11.4%",
"Daeke Tow n Hall, Daeke Tow n, Maryland ",,,,,,,,"Males: 45.3% Females: 54.7% ","Age 28-37: 20.8% Age 38-47: 17.8% ","Age 58-67: Age 68+: ",,,"6.9%4.4%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,2,"BALLOUT, JR., John Akel (UP) ",,87,"BROWN, Wilmont Yeabay (FAPL) ",,,,,,18
"BRUMSKINE, Charles Walker (LP) ",,,,1,"BEDELL, Anthony S. Wloflo (NDPL) ",,53,"CARR, SR., Abraham Tye (LP) ",,,,,,47
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"BREWER, JR., Robert Alexandeer (NDPL) ",,75,"CHAMBERS, Bhofal  (UP) ",,,,,,62
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"CLARK, Wilfred Ernest (COTOL) ",,9,"JOHNSON, Nathaniel Namuh (CDC) ",,,,,,46
"FARHAT, David M. (FDP) ",,,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,10,"WILSON, Nathaniel C. (NDPL) ",,,,,,48
"JALLAH, Armah Zolu (NPL) ",,,,0,"COX, SR., James Lamark (LP) ",,17,"WILSON, Samuel S. T. (COTOL) ",,,,,,6
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,9,"FOLEE, Eric Deiojue Kitue (CDC) ",,55,,"Valid Votes: ",,,,,227
"KIADII, George Momodu (NATVIPOL) ",,,,1,"GOE, Mason Chumue (APD) ",,7,,"Invalid Votes: ",,,,,2
"KIEH, JR., George Klay (NDM) ",,,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,13,,"Total Votes: ",,,,,229
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",,12,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,24,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"NEUFVILLE, E. Danny (CDC) ",,51,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,"RAGLAND, Willie Dalleh (COTOL) ",,13,,,,,,,
"MORLU, John Sembe (UDA) ",,,,1,"TOOMEY, J. Kla (NPP) ",,1,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",427,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,1,,"Invalid Ballots: ",1,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",428,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,5,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,11,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,97,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,96,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,226,,,,,,,,,,
,"Invalid Votes: ",,,4,,,,,,,,,,
,"Total Votes: ",,,230,,,,,,,,,,
"Precinct: 27048 ","Polling Place: ",1,,,,,"Total: 542 ","Age 18-27: 32.1% ","Age 48-57: ",,,"11.6%",,
"CRC Kindergarten, CRC Rubber Plantation, Maryland ",,,,,,,"Males: 63.7% Females: 36.3% ","Age 28-37: 27.9% Age 38-47: 19.2% ","Age 58-67: Age 68+: ",,,"8.1%1.1%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 2",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,3,"BALLOUT, JR., John Akel (UP) ",,81,"BROWN, Wilmont Yeabay (FAPL) ",,,,,,79,
"BRUMSKINE, Charles Walker (LP) ",,,24,"BEDELL, Anthony S. Wloflo (NDPL) ",,76,"CARR, SR., Abraham Tye (LP) ",,,,,,66,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"BREWER, JR., Robert Alexandeer (NDPL) ",,33,"CHAMBERS, Bhofal  (UP) ",,,,,,144,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"CLARK, Wilfred Ernest (COTOL) ",,35,"JOHNSON, Nathaniel Namuh (CDC) ",,,,,,68,
"FARHAT, David M. (FDP) ",,,3,"CLARK-WAH, Theodosia Minikon (APD) ",,28,"WILSON, Nathaniel C. (NDPL) ",,,,,,38,
"JALLAH, Armah Zolu (NPL) ",,,4,"COX, SR., James Lamark (LP) ",,30,"WILSON, Samuel S. T. (COTOL) ",,,,,,20,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,33,"FOLEE, Eric Deiojue Kitue (CDC) ",,85,,"Valid Votes: ",,,,,415,
"KIADII, George Momodu (NATVIPOL) ",,,0,"GOE, Mason Chumue (APD) ",,149,,"Invalid Votes: ",,,,,18,
"KIEH, JR., George Klay (NDM) ",,,3,"HUTCHINS, Alexander Mcknight (RULP) ",,12,,"Total Votes: ",,,,,433,
"KORTO, Joseph D. Z. (LERP) ",,,0,"JEFFY, Paul R. (LP) ",,115,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,51,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"NEUFVILLE, E. Danny (CDC) ",,82,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,"RAGLAND, Willie Dalleh (COTOL) ",,18,,,,,,,,
"MORLU, John Sembe (UDA) ",,,2,"TOOMEY, J. Kla (NPP) ",,6,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,"Valid Votes: ",801,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,16,,"Invalid Ballots: ",10,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,11,,"Valid Votes + Invalid Ballots: ",811,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,28,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,65,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,223,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,1,,,,,,,,,,,
,"Valid Votes: ",,417,,,,,,,,,,,
,"Invalid Votes: ",,13,,,,,,,,,,,
,"Total Votes: ",,430,,,,,,,,,,,
"Precinct: 27049 ","Polling Place: ",1,,,,,,"Total: 403 ","Age 18-27: 36.2% ","Age 48-57: ",,,"10.9%",
"Sedeke Tow n Hall, Sedeke, Maryland ",,,,,,,,"Males: 49.6% Females: 50.4% ","Age 28-37: 22.1% Age 38-47: 14.1% ","Age 58-67: Age 68+: ",,,"12.9%3.7%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,5,"BALLOUT, JR., John Akel (UP) ",,80,"BROWN, Wilmont Yeabay (FAPL) ",,,,,,30
"BRUMSKINE, Charles Walker (LP) ",,,,24,"BEDELL, Anthony S. Wloflo (NDPL) ",,38,"CARR, SR., Abraham Tye (LP) ",,,,,,24
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"BREWER, JR., Robert Alexandeer (NDPL) ",,24,"CHAMBERS, Bhofal  (UP) ",,,,,,88
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"CLARK, Wilfred Ernest (COTOL) ",,32,"JOHNSON, Nathaniel Namuh (CDC) ",,,,,,37
"FARHAT, David M. (FDP) ",,,,2,"CLARK-WAH, Theodosia Minikon (APD) ",,18,"WILSON, Nathaniel C. (NDPL) ",,,,,,69
"JALLAH, Armah Zolu (NPL) ",,,,1,"COX, SR., James Lamark (LP) ",,26,"WILSON, Samuel S. T. (COTOL) ",,,,,,21
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,15,"FOLEE, Eric Deiojue Kitue (CDC) ",,27,,"Valid Votes: ",,,,,269
"KIADII, George Momodu (NATVIPOL) ",,,,0,"GOE, Mason Chumue (APD) ",,20,,"Invalid Votes: ",,,,,32
"KIEH, JR., George Klay (NDM) ",,,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,18,,"Total Votes: ",,,,,301
"KORTO, Joseph D. Z. (LERP) ",,,,1,"JEFFY, Paul R. (LP) ",,23,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,67,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"NEUFVILLE, E. Danny (CDC) ",,63,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"RAGLAND, Willie Dalleh (COTOL) ",,49,,,,,,,
"MORLU, John Sembe (UDA) ",,,,1,"TOOMEY, J. Kla (NPP) ",,13,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,"Valid Votes: ",498,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,26,,"Invalid Ballots: ",23,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,3,,"Valid Votes + Invalid Ballots: ",521,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,14,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,54,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,120,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,4,,,,,,,,,,
,"Valid Votes: ",,,275,,,,,,,,,,
,"Invalid Votes: ",,,26,,,,,,,,,,
,"Total Votes: ",,,301,,,,,,,,,,
"Precinct: 27050 ","Polling Place: ",1,,,,,,"Total: 426 ","Age 18-27: 34.3% ","Age 48-57: ",,,"11.0%",
"Old Sodoken, Community Center, Maryland ",,,,,,,,"Males: 51.6% Females: 48.4% ","Age 28-37: 22.8% Age 38-47: 16.0% ","Age 58-67: Age 68+: ",,,"12.0%4.0%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,4,"BALLOUT, JR., John Akel (UP) ",,145,"BROWN, Wilmont Yeabay (FAPL) ",,,,,,21
"BRUMSKINE, Charles Walker (LP) ",,,,10,"BEDELL, Anthony S. Wloflo (NDPL) ",,34,"CARR, SR., Abraham Tye (LP) ",,,,,,20
"CONNEH, Sekou Damate (PRODEM) ",,,,4,"BREWER, JR., Robert Alexandeer (NDPL) ",,66,"CHAMBERS, Bhofal  (UP) ",,,,,,154
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"CLARK, Wilfred Ernest (COTOL) ",,19,"JOHNSON, Nathaniel Namuh (CDC) ",,,,,,31
